DEG siMITFvs.siCTRL-SkMel28,,,,,,,,,,,,,,,,,
target_id,ensembl_gene_id,gene_symbol,full_name,biotype,pval,qval,test_stat,rss,degrees_free,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq,estimate,log2fc
ENST00000220809.8,ENSG00000104368,PLAT,"plasminogen activator, tissue type [Source:HGNC Symbol;Acc:HGNC:9051]",protein_coding,8.55E-07,0.000385089,24.2289305,0.98916121,1,11.07468809,0.197832242,2.03E-05,0.197811992,0.010054436,0.197811992,0.80616435,1.163048527
ENST00000374415.7,ENSG00000114948,ADAM23,ADAM metallopeptidase domain 23 [Source:HGNC Symbol;Acc:HGNC:202],protein_coding,8.57E-07,0.000385089,24.22564343,0.709260954,1,9.189833925,0.141852191,0.000105836,0.141746355,0.00950663,0.141746355,0.683240696,0.9857073
ENST00000438120.5,ENSG00000142949,PTPRF,"protein tyrosine phosphatase, receptor type F [Source:HGNC Symbol;Acc:HGNC:9670]",protein_coding,8.64E-07,0.000386508,24.20927814,1.151460861,1,7.858444045,0.230292172,0.004333898,0.225958274,0.011646625,0.225958274,0.875643407,1.263285551
ENST00000355680.7,ENSG00000160310,PRMT2,protein arginine methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:5186],protein_coding,8.73E-07,0.000387579,24.18989695,1.343972303,1,7.118272933,0.268794461,0.002538775,0.266255686,0.014175134,0.266255686,0.942517853,1.359764917
ENST00000371249.6,ENSG00000095637,SORBS1,sorbin and SH3 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14565],protein_coding,8.97E-07,0.000390438,24.13760708,1.661456268,1,7.308053223,0.332291254,0.004956542,0.327334712,0.013411056,0.327334712,1.047559672,1.511308127
ENST00000489103.5,ENSG00000127124,HIVEP3,human immunodeficiency virus type I enhancer binding protein 3 [Source:HGNC Symbol;Acc:HGNC:13561],processed_transcript,8.91E-07,0.000390438,24.15118371,2.185371353,1,5.982722862,0.437074271,0.005747144,0.431327127,0.01993533,0.431327127,1.20452363,1.737759098
ENST00000201031.2,ENSG00000087510,TFAP2C,transcription factor AP-2 gamma [Source:HGNC Symbol;Acc:HGNC:11744],protein_coding,9.29E-07,0.000397617,24.06946592,0.52811974,1,8.928896665,0.105623948,0.000178518,0.10544543,0.009741457,0.10544543,0.592283843,0.854484389
ENST00000409078.7,ENSG00000074054,CLASP1,cytoplasmic linker associated protein 1 [Source:HGNC Symbol;Acc:HGNC:17088],protein_coding,9.32E-07,0.000397617,24.06427618,0.959343215,1,8.734062991,0.191868643,0.002590313,0.18927833,0.009970501,0.18927833,0.796481959,1.1490798
ENST00000264741.9,ENSG00000144668,ITGA9,integrin subunit alpha 9 [Source:HGNC Symbol;Acc:HGNC:6145],protein_coding,9.66E-07,0.000404888,23.99437573,0.951523945,1,8.030972629,0.190304789,0.000392649,0.18991214,0.011223722,0.18991214,0.790465019,1.140399196
ENST00000378482.6,ENSG00000156298,TSPAN7,tetraspanin 7 [Source:HGNC Symbol;Acc:HGNC:11854],protein_coding,9.88E-07,0.000406645,23.95165914,1.113659568,1,6.876882842,0.222731914,0.001848816,0.220883097,0.015253793,0.220883097,0.86025921,1.241090861
ENST00000330394.2,ENSG00000182580,EPHB3,EPH receptor B3 [Source:HGNC Symbol;Acc:HGNC:3394],protein_coding,1.01E-06,0.000408979,23.90262582,2.328381963,1,6.277566013,0.465676393,0.002035094,0.463641298,0.018319549,0.463641298,1.235510143,1.782463157
ENST00000436759.6,ENSG00000178209,PLEC,plectin [Source:HGNC Symbol;Acc:HGNC:9069],protein_coding,1.01E-06,0.000408979,23.9129443,0.71021446,1,10.12489115,0.142042892,0.00054271,0.141500182,0.009290382,0.141500182,0.684223104,0.987124615
ENST00000442253.2,ENSG00000170915,PAQR8,progestin and adipoQ receptor family member 8 [Source:HGNC Symbol;Acc:HGNC:15708],protein_coding,1.02E-06,0.000408979,23.89019958,1.479486921,1,7.090484678,0.295897384,0.002290078,0.293607306,0.014293359,0.293607306,0.986447876,1.423142501
ENST00000482108.1,ENSG00000242265,PEG10,paternally expressed 10 [Source:HGNC Symbol;Acc:HGNC:14005],protein_coding,1.02E-06,0.000408979,23.89390531,0.950274047,1,12.06452284,0.190054809,9.04E-06,0.190045767,0.012090268,0.190045767,0.79375159,1.145140712
ENST00000375856.4,ENSG00000185950,IRS2,insulin receptor substrate 2 [Source:HGNC Symbol;Acc:HGNC:6126],protein_coding,1.02E-06,0.000409006,23.88178895,0.715693442,1,9.193380848,0.143138688,0.000107893,0.143030796,0.009503986,0.143030796,0.68561551,0.989133431
ENST00000368984.7,ENSG00000166033,HTRA1,HtrA serine peptidase 1 [Source:HGNC Symbol;Acc:HGNC:9476],protein_coding,1.06E-06,0.000417297,23.81853084,0.543407474,1,9.972887354,0.108681495,7.43E-05,0.108607149,0.009261163,0.108607149,0.599646396,0.8651063
ENST00000282588.6,ENSG00000213949,ITGA1,integrin subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:6134],protein_coding,1.07E-06,0.000419059,23.80228165,0.692416689,1,8.032244807,0.138483338,0.000426209,0.138057129,0.011220788,0.138057129,0.676678109,0.976239496
ENST00000305123.5,ENSG00000169047,IRS1,insulin receptor substrate 1 [Source:HGNC Symbol;Acc:HGNC:6125],protein_coding,1.13E-06,0.000432204,23.68998967,0.758016262,1,7.570139085,0.151603252,0.000543999,0.151059253,0.012485047,0.151059253,0.70853116,1.022193704
ENST00000409304.5,ENSG00000135919,SERPINE2,serpin family E member 2 [Source:HGNC Symbol;Acc:HGNC:8951],protein_coding,1.14E-06,0.000432204,23.67894343,1.018368853,1,11.33540208,0.203673771,3.25E-05,0.203641303,0.010453923,0.203641303,0.817180611,1.178941622
ENST00000355520.5,ENSG00000079482,OPHN1,oligophrenin 1 [Source:HGNC Symbol;Acc:HGNC:8148],protein_coding,1.15E-06,0.000433968,23.66326833,0.69700725,1,7.533057705,0.13940145,0.000614656,0.138786794,0.012606709,0.138786794,0.680979772,0.982445479
ENST00000511048.1,ENSG00000171604,CXXC5,CXXC finger protein 5 [Source:HGNC Symbol;Acc:HGNC:26943],protein_coding,1.16E-06,0.000435348,23.63650535,0.775207555,1,8.007725439,0.155041511,0.000751608,0.154289903,0.011277809,0.154289903,0.715036836,1.031579403
ENST00000239938.4,ENSG00000120738,EGR1,early growth response 1 [Source:HGNC Symbol;Acc:HGNC:3238],protein_coding,1.21E-06,0.000445283,23.55974768,1.1234359,1,9.105403301,0.22468718,7.28E-05,0.224614353,0.009573853,0.224614353,0.857324827,1.236857444
ENST00000261489.6,ENSG00000102804,TSC22D1,TSC22 domain family member 1 [Source:HGNC Symbol;Acc:HGNC:16826],protein_coding,1.24E-06,0.000455175,23.50988203,1.027736906,1,8.714623993,0.205547381,0.000251847,0.205295535,0.009995974,0.205295535,0.819931982,1.182911008
ENST00000548411.5,ENSG00000151746,BICD1,BICD cargo adaptor 1 [Source:HGNC Symbol;Acc:HGNC:1049],protein_coding,1.29E-06,0.000459042,23.44433161,3.338484346,1,5.094810384,0.667696869,0.01058358,0.657113289,0.025307024,0.657113289,1.486443501,2.144483225
ENST00000613246.4,ENSG00000149177,PTPRJ,"protein tyrosine phosphatase, receptor type J [Source:HGNC Symbol;Acc:HGNC:9673]",protein_coding,1.27E-06,0.000459042,23.46926416,0.513133726,1,9.06742016,0.102626745,0.000169458,0.102457287,0.009606801,0.102457287,0.582638215,0.840568698
ENST00000393106.6,ENSG00000115107,STEAP3,STEAP3 metalloreductase [Source:HGNC Symbol;Acc:HGNC:24592],protein_coding,1.31E-06,0.000461539,23.41139468,2.25086761,1,6.300939123,0.450173522,0.008117546,0.442055976,0.018195951,0.442055976,1.219501851,1.75936809
ENST00000375077.4,ENSG00000106789,CORO2A,coronin 2A [Source:HGNC Symbol;Acc:HGNC:2255],protein_coding,1.33E-06,0.000463633,23.37843682,1.794139581,1,6.985231795,0.358827916,0.001112481,0.357715435,0.014755374,0.357715435,1.08311077,1.562597486
ENST00000337130.9,ENSG00000169764,UGP2,UDP-glucose pyrophosphorylase 2 [Source:HGNC Symbol;Acc:HGNC:12527],protein_coding,1.34E-06,0.000464899,23.35883705,1.493547019,1,8.260578131,0.298709404,0.002748789,0.295960615,0.010735509,0.295960615,0.988189652,1.425655352
ENST00000282111.3,ENSG00000152284,TCF7L1,transcription factor 7 like 1 [Source:HGNC Symbol;Acc:HGNC:11640],protein_coding,1.38E-06,0.000467769,23.31171848,0.837956132,1,7.499414364,0.167591226,0.000503505,0.167087721,0.012719788,0.167087721,0.742810884,1.071648858
ENST00000304129.8,ENSG00000169129,AFAP1L2,actin filament associated protein 1 like 2 [Source:HGNC Symbol;Acc:HGNC:25901],protein_coding,1.37E-06,0.000467769,23.31859686,4.023689275,1,6.172669443,0.804737855,0.012659048,0.792078807,0.018879929,0.792078807,1.623275486,2.341889918
ENST00000377625.6,ENSG00000136111,TBC1D4,TBC1 domain family member 4 [Source:HGNC Symbol;Acc:HGNC:19165],protein_coding,1.40E-06,0.000470481,23.28646612,0.4656567,1,9.43705268,0.09313134,0.000123843,0.093007497,0.009356456,0.093007497,0.555474668,0.80138001
ENST00000433753.4,ENSG00000012171,SEMA3B,semaphorin 3B [Source:HGNC Symbol;Acc:HGNC:10724],protein_coding,1.42E-06,0.00047408,23.25792634,1.771707708,1,8.495894093,0.354341542,0.001509937,0.352831604,0.010316752,0.352831604,1.076104735,1.552489921
ENST00000569028.2,ENSG00000261711,FRG2DP,"FSHD region gene 2 family member D, pseudogene [Source:HGNC Symbol;Acc:HGNC:27093]",processed_transcript,1.42E-06,0.000474427,23.24961278,1.112597454,1,6.65663076,0.222519491,0.001111347,0.221408143,0.016333752,0.221408143,0.857443083,1.237028052
ENST00000231198.11,ENSG00000113272,THG1L,tRNA-histidine guanylyltransferase 1 like [Source:HGNC Symbol;Acc:HGNC:26053],protein_coding,1.45E-06,0.000478125,23.21664783,1.156420558,1,6.874865153,0.231284112,0.001474115,0.229809996,0.015263287,0.229809996,0.872800166,1.259183624
ENST00000286201.2,ENSG00000155760,FZD7,frizzled class receptor 7 [Source:HGNC Symbol;Acc:HGNC:4045],protein_coding,1.45E-06,0.000478125,23.21410931,0.623018687,1,8.605355509,0.124603737,0.000168579,0.124435159,0.010148278,0.124435159,0.639886183,0.923160001
ENST00000264634.8,ENSG00000114251,WNT5A,Wnt family member 5A [Source:HGNC Symbol;Acc:HGNC:12784],protein_coding,1.46E-06,0.000479359,23.20234688,1.799867383,1,5.943556272,0.359973477,0.003115396,0.356858081,0.020162545,0.356858081,1.089880309,1.57236386
ENST00000360359.4,ENSG00000064999,ANKS1A,ankyrin repeat and sterile alpha motif domain containing 1A [Source:HGNC Symbol;Acc:HGNC:20961],protein_coding,1.46E-06,0.000479408,23.19536762,0.489278506,1,10.84396669,0.097855701,2.32E-05,0.09783252,0.009772689,0.09783252,0.570885073,0.823612509
ENST00000383301.6,ENSG00000206329,PPT2,palmitoyl-protein thioesterase 2 [Source:HGNC Symbol;Acc:HGNC:9326],protein_coding,1.51E-06,0.000485652,23.13671998,1.587793974,1,7.017619331,0.317558795,0.001498576,0.316060219,0.014610838,0.316060219,1.018609966,1.469542558
ENST00000592773.2,ENSG00000198597,ZNF536,zinc finger protein 536 [Source:HGNC Symbol;Acc:HGNC:29025],protein_coding,1.52E-06,0.000485652,23.11766627,1.72097432,1,6.085135772,0.344194864,0.002774939,0.341419925,0.019358063,0.341419925,1.064721673,1.536067645
ENST00000272845.10,ENSG00000144406,UNC80,"unc-80 homolog, NALCN channel complex subunit [Source:HGNC Symbol;Acc:HGNC:26582]",protein_coding,1.66E-06,0.000521756,22.95428503,1.484438701,1,6.795982201,0.29688774,0.002906937,0.293980803,0.015640413,0.293980803,0.986953156,1.423871466
ENST00000328345.7,ENSG00000184486,POU3F2,POU class 3 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:9215],protein_coding,1.66E-06,0.000521756,22.95304198,0.680111505,1,8.332352103,0.136022301,0.000225898,0.135796403,0.010599343,0.135796403,0.667752286,0.963362264
ENST00000280481.8,ENSG00000150893,FREM2,FRAS1 related extracellular matrix protein 2 [Source:HGNC Symbol;Acc:HGNC:25396],protein_coding,1.69E-06,0.00052186,22.92427594,1.026215191,1,7.288810754,0.205243038,0.000490545,0.204752493,0.013485023,0.204752493,0.819623005,1.18246525
ENST00000370490.1,ENSG00000185985,SLITRK2,SLIT and NTRK like family member 2 [Source:HGNC Symbol;Acc:HGNC:13449],protein_coding,1.68E-06,0.00052186,22.93112369,1.404228022,1,6.174093419,0.280845604,0.002749398,0.278096206,0.018872243,0.278096206,0.964230213,1.391089211
ENST00000378279.3,ENSG00000205002,AARD,alanine and arginine rich domain containing protein [Source:HGNC Symbol;Acc:HGNC:33842],protein_coding,1.69E-06,0.00052186,22.92046189,1.158980541,1,6.572560414,0.231796108,0.001576798,0.23021931,0.016767755,0.23021931,0.874696526,1.261919491
ENST00000382357.3,ENSG00000205927,OLIG2,oligodendrocyte transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:9398],protein_coding,1.67E-06,0.00052186,22.94106675,1.115179051,1,6.607333405,0.22303581,0.00134429,0.22169152,0.016586874,0.22169152,0.858088377,1.237959014
ENST00000403714.7,ENSG00000084710,EFR3B,EFR3 homolog B [Source:HGNC Symbol;Acc:HGNC:29155],protein_coding,1.69E-06,0.000522054,22.91337171,0.73635937,1,8.373617627,0.147271874,0.000393708,0.146878166,0.010524458,0.146878166,0.694343463,1.001725196
ENST00000410087.7,ENSG00000188452,CERKL,ceramide kinase like [Source:HGNC Symbol;Acc:HGNC:21699],protein_coding,1.71E-06,0.000526289,22.89148802,0.775407993,1,7.373647789,0.155081599,0.000492746,0.154588852,0.013164982,0.154588852,0.71483677,1.03129077
ENST00000439696.2,ENSG00000185650,ZFP36L1,ZFP36 ring finger protein like 1 [Source:HGNC Symbol;Acc:HGNC:1107],protein_coding,1.75E-06,0.00053326,22.85354885,0.850731596,1,8.509197004,0.170146319,0.000501396,0.169644923,0.010295409,0.169644923,0.745321897,1.075271481
ENST00000546799.1,ENSG00000135414,GDF11,growth differentiation factor 11 [Source:HGNC Symbol;Acc:HGNC:4216],protein_coding,1.74E-06,0.00053326,22.85784245,1.153226006,1,6.425239646,0.230645201,0.002300525,0.228344677,0.017542382,0.228344677,0.874929433,1.262255505
ENST00000420843.6,ENSG00000137486,ARRB1,arrestin beta 1 [Source:HGNC Symbol;Acc:HGNC:711],protein_coding,1.76E-06,0.00053334,22.84070001,1.029135361,1,7.669067762,0.205827072,0.000857099,0.204969974,0.012175854,0.204969974,0.820093293,1.183143731
ENST00000264042.7,ENSG00000006607,FARP2,"FERM, ARH/RhoGEF and pleckstrin domain protein 2 [Source:HGNC Symbol;Acc:HGNC:16460]",protein_coding,1.80E-06,0.000541747,22.80269423,1.716041313,1,6.569221679,0.343208263,0.004644802,0.338563461,0.016785221,0.338563461,1.061718313,1.531734715
ENST00000265361.7,ENSG00000075223,SEMA3C,semaphorin 3C [Source:HGNC Symbol;Acc:HGNC:10725],protein_coding,1.84E-06,0.000545176,22.75769206,0.708459835,1,7.557655812,0.141691967,0.001008436,0.140683531,0.012525655,0.140683531,0.684479447,0.987494439
ENST00000522362.6,ENSG00000240694,PNMA2,PNMA family member 2 [Source:HGNC Symbol;Acc:HGNC:9159],protein_coding,1.84E-06,0.000545176,22.75518761,1.383615836,1,7.364453388,0.276723167,0.000765029,0.275958139,0.013198906,0.275958139,0.950138108,1.370758615
ENST00000337664.8,ENSG00000109576,AADAT,aminoadipate aminotransferase [Source:HGNC Symbol;Acc:HGNC:17929],protein_coding,1.87E-06,0.000552267,22.72424257,1.421747415,1,7.555740899,0.284349483,0.000823021,0.283526462,0.012531915,0.283526462,0.96308753,1.389440669
ENST00000473539.5,ENSG00000091972,CD200,CD200 molecule [Source:HGNC Symbol;Acc:HGNC:7203],protein_coding,1.88E-06,0.000553043,22.71545276,1.278775175,1,6.781137378,0.255755035,0.004103073,0.251651962,0.015712654,0.251651962,0.919413416,1.326432284
ENST00000274289.7,ENSG00000145632,PLK2,polo like kinase 2 [Source:HGNC Symbol;Acc:HGNC:19699],protein_coding,1.89E-06,0.000554251,22.69913869,0.831698023,1,8.820883051,0.166339605,0.000153987,0.166185617,0.009862592,0.166185617,0.736575806,1.062653548
ENST00000329245.8,ENSG00000184428,TOP1MT,DNA topoisomerase I mitochondrial [Source:HGNC Symbol;Acc:HGNC:29787],protein_coding,1.96E-06,0.000560869,22.63167323,0.948926406,1,7.870602818,0.189785281,0.000554369,0.189230912,0.011615163,0.189230912,0.786849943,1.135183748
ENST00000332408.8,ENSG00000185634,SHC4,SHC adaptor protein 4 [Source:HGNC Symbol;Acc:HGNC:16743],protein_coding,1.92E-06,0.000560869,22.66956162,0.823825762,1,8.18093698,0.164765152,0.000345286,0.164419866,0.010895599,0.164419866,0.733353052,1.0580041
ENST00000389629.8,ENSG00000137815,RTF1,"RTF1 homolog, Paf1/RNA polymerase II complex component [Source:HGNC Symbol;Acc:HGNC:28996]",protein_coding,1.95E-06,0.000560869,22.64059439,0.557013756,1,8.873672611,0.111402751,0.000115258,0.111287494,0.009801595,0.111287494,0.604333802,0.871868793
ENST00000397146.6,ENSG00000123243,ITIH5,inter-alpha-trypsin inhibitor heavy chain family member 5 [Source:HGNC Symbol;Acc:HGNC:21449],protein_coding,1.95E-06,0.000560869,22.64727691,0.890030459,1,8.068313381,0.178006092,0.000916981,0.177089111,0.011138682,0.177089111,0.762553346,1.10013119
ENST00000509479.6,ENSG00000196782,MAML3,mastermind like transcriptional coactivator 3 [Source:HGNC Symbol;Acc:HGNC:16272],protein_coding,1.93E-06,0.000560869,22.66394624,0.692259633,1,7.433857893,0.138451927,0.00057097,0.137880956,0.012947448,0.137880956,0.676208516,0.975562016
ENST00000304916.3,ENSG00000168672,FAM84B,family with sequence similarity 84 member B [Source:HGNC Symbol;Acc:HGNC:24166],protein_coding,2.00E-06,0.00056292,22.5940947,0.553050152,1,8.776611018,0.11061003,0.000209905,0.110400125,0.009916428,0.110400125,0.602430992,0.86912362
ENST00000359135.7,ENSG00000144366,GULP1,GULP PTB domain containing engulfment adaptor 1 [Source:HGNC Symbol;Acc:HGNC:18649],protein_coding,2.00E-06,0.00056292,22.59233261,0.642608697,1,8.528209795,0.128521739,0.000654805,0.127866935,0.010265326,0.127866935,0.649220202,0.936626135
ENST00000392870.2,ENSG00000198873,GRK5,G protein-coupled receptor kinase 5 [Source:HGNC Symbol;Acc:HGNC:4544],protein_coding,2.00E-06,0.00056292,22.59755766,0.448282698,1,9.090898301,0.08965654,0.000103163,0.089553377,0.009586236,0.089553377,0.543905385,0.784689074
ENST00000477922.3,ENSG00000257743,MGAM2,maltase-glucoamylase 2 (putative) [Source:HGNC Symbol;Acc:HGNC:28101],protein_coding,2.02E-06,0.000564052,22.57689954,1.505825898,1,7.278738859,0.30116518,0.000424546,0.300740633,0.013524058,0.300740633,0.990886173,1.429545606
ENST00000341420.4,ENSG00000125848,FLRT3,fibronectin leucine rich transmembrane protein 3 [Source:HGNC Symbol;Acc:HGNC:3762],protein_coding,2.04E-06,0.000565354,22.55970796,1.310327317,1,7.008569104,0.262065463,0.001085147,0.260980317,0.014651017,0.260980317,0.924678991,1.334028898
ENST00000560778.2,ENSG00000259417,CTXND1,cortexin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:50507],protein_coding,2.04E-06,0.000565354,22.55524132,1.498975016,1,6.443310598,0.299795003,0.001275608,0.298519395,0.017447541,0.298519395,0.989908572,1.428135227
ENST00000396001.6,ENSG00000007174,DNAH9,dynein axonemal heavy chain 9 [Source:HGNC Symbol;Acc:HGNC:2953],processed_transcript,2.07E-06,0.000570254,22.53295307,2.858843906,1,5.233977616,0.571768781,0.008383072,0.563385709,0.02469303,0.563385709,1.371369942,1.978467284
ENST00000240328.3,ENSG00000121068,TBX2,T-box 2 [Source:HGNC Symbol;Acc:HGNC:11597],protein_coding,2.10E-06,0.000572996,22.50474813,0.891392822,1,9.254421486,0.178278564,0.000105224,0.178173341,0.00946074,0.178173341,0.762275579,1.099730458
ENST00000486442.5,ENSG00000119771,KLHL29,kelch like family member 29 [Source:HGNC Symbol;Acc:HGNC:29404],protein_coding,2.22E-06,0.000596185,22.39137106,0.592862266,1,7.563073225,0.118572453,0.00094624,0.117626213,0.012507988,0.117626213,0.627797043,0.905719072
ENST00000234739.7,ENSG00000116128,BCL9,B cell CLL/lymphoma 9 [Source:HGNC Symbol;Acc:HGNC:1008],protein_coding,2.25E-06,0.000596679,22.36776818,0.485647481,1,8.974266622,0.097129496,5.86E-05,0.09707091,0.009694824,0.09707091,0.564668605,0.814644048
ENST00000502584.5,ENSG00000138758,40787,septin 11 [Source:HGNC Symbol;Acc:HGNC:25589],protein_coding,2.24E-06,0.000596679,22.38018693,0.802944265,1,7.131482189,0.160588853,0.001700309,0.158888544,0.014119494,0.158888544,0.729314974,1.052178388
ENST00000260502.10,ENSG00000137936,BCAR3,"BCAR3, NSP family adaptor protein [Source:HGNC Symbol;Acc:HGNC:973]",protein_coding,2.32E-06,0.000597383,22.31155582,0.667937767,1,8.828386965,0.133587553,0.000298998,0.133288556,0.009853711,0.133288556,0.660070879,0.952280343
ENST00000381941.7,ENSG00000125898,FAM110A,family with sequence similarity 110 member A [Source:HGNC Symbol;Acc:HGNC:16188],protein_coding,2.28E-06,0.000597383,22.34617585,0.585712072,1,7.815911798,0.117142414,0.000690967,0.116451447,0.011758717,0.116451447,0.622103323,0.897504775
ENST00000302926.6,ENSG00000169992,NLGN2,neuroligin 2 [Source:HGNC Symbol;Acc:HGNC:14290],protein_coding,2.39E-06,0.000602536,22.25297157,1.11714186,1,6.712803186,0.223428372,0.000694582,0.22273379,0.016050233,0.22273379,0.854827146,1.233254055
ENST00000367071.4,ENSG00000160307,S100B,S100 calcium binding protein B [Source:HGNC Symbol;Acc:HGNC:10500],protein_coding,2.37E-06,0.000602536,22.26641432,0.592907846,1,8.145844801,0.118581569,0.000520427,0.118061142,0.010969213,0.118061142,0.624041908,0.90030156
