MITF ChIP-seq Colo829,,,,,,,,,,,,,,,,,,
seqnames,start,end,width,strand,V4,V5,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,ENSEMBL,SYMBOL,GENENAME
chr1,28523338,28524100,763,*,MACS_peak_166,50.14,Promoter (2-3kb),1,28473677,28520447,46771,2,5724,uc009vte.3,-2891,ENSG00000169403,PTAFR,platelet activating factor receptor
chr1,28559311,28559698,388,*,MACS_peak_167,141.82,Promoter (<=1kb),1,28526790,28559542,32753,2,22826,uc001bpn.3,0,ENSG00000126698,DNAJC8,DnaJ heat shock protein family (Hsp40) member C8
chr1,28878905,28879590,686,*,MACS_peak_168,69.54,Promoter (<=1kb),1,28879529,28905057,25529,1,54952,uc001bqh.4,0,ENSG00000180098,TRNAU1AP,tRNA selenocysteine 1 associated protein 1
chr1,28908276,28908739,464,*,MACS_peak_169,54.67,Promoter (<=1kb),1,28905050,28908366,3317,2,85028,uc001bqk.3,0,ENSG00000197989,SNHG12,small nucleolar RNA host gene 12
chr1,28916607,28917041,435,*,MACS_peak_170,51.88,Promoter (1-2kb),1,28918712,28921088,2377,1,115273,uc001bqu.3,-1671,ENSG00000188060,RAB42,"RAB42, member RAS oncogene family"
chr1,28975353,28976009,657,*,MACS_peak_171,67.56,Promoter (<=1kb),1,28975112,28975246,135,1,26824,uc009vtj.1,241,ENSG00000274978,RNU11,"RNA, U11 small nuclear"
chr1,29211467,29211817,351,*,MACS_peak_172,75.35,Promoter (1-2kb),1,29213603,29446558,232956,1,2035,uc001brg.2,-1786,ENSG00000159023,EPB41,erythrocyte membrane protein band 4.1
chr1,32281422,32281826,405,*,MACS_peak_180,82.72,Promoter (<=1kb),1,32256025,32281580,25556,2,90853,uc001bts.1,0,ENSG00000134668,SPOCD1,SPOC domain containing 1
chr1,32478932,32479347,416,*,MACS_peak_181,69.49,Promoter (<=1kb),1,32479295,32509482,30188,1,10657,uc001bua.2,0,ENSG00000121774,KHDRBS1,"KH RNA binding domain containing, signal transduction associated 1"
chr1,32712325,32713279,955,*,MACS_peak_182,131.39,Promoter (<=1kb),1,32712818,32714461,1644,1,84734,uc001buw.3,0,ENSG00000183615,FAM167B,family with sequence similarity 167 member B
chr1,33116315,33117025,711,*,MACS_peak_184,81.75,Promoter (<=1kb),1,33116749,33151812,35064,1,5928,uc001bvr.3,0,ENSG00000162521,RBBP4,"RB binding protein 4, chromatin remodeling factor"
chr1,33470981,33471831,851,*,MACS_peak_186,183.72,"Intron (uc001bwn.3/uc001bwn.3, intron 1 of 1)",1,33473541,33502512,28972,2,204,uc001bwo.2,30681,ENSG00000004455,AK2,adenylate kinase 2
chr1,33564876,33565497,622,*,MACS_peak_188,102.22,"Intron (uc001bwr.3/113451, intron 10 of 11)",1,33547779,33585995,38217,1,113451,uc009vug.3,17097,ENSG00000142920,AZIN2,antizyme inhibitor 2
chr1,33626634,33627255,622,*,MACS_peak_189,64.39,"Intron (uc001bxb.3/55223, intron 2 of 4)",1,33611003,33647671,36669,2,55223,uc001bxb.3,20416,ENSG00000116525,TRIM62,tripartite motif containing 62
chr1,33829540,33830331,792,*,MACS_peak_191,50.03,"Intron (uc001bxg.1/1912, intron 6 of 13)",1,33789224,33841194,51971,2,1912,uc001bxg.1,10863,ENSG00000134686,PHC2,polyhomeotic homolog 2
chr1,33886712,33886992,281,*,MACS_peak_192,86.71,"Intron (uc009vuh.1/1912, intron 1 of 14)",1,33789224,33896216,106993,2,1912,uc009vuh.1,9224,ENSG00000134686,PHC2,polyhomeotic homolog 2
chr1,33899225,33899741,517,*,MACS_peak_193,103.68,Promoter (2-3kb),1,33832717,33896615,63899,2,1912,uc001bxi.1,-2610,ENSG00000134686,PHC2,polyhomeotic homolog 2
chr1,35318304,35318567,264,*,MACS_peak_195,70.61,3' UTR,1,35315963,35324646,8684,2,113444,uc021olc.1,6079,ENSG00000163866,SMIM12,small integral membrane protein 12
chr1,35914873,35915455,583,*,MACS_peak_196,70.48,"Intron (uc001byw.3/79932, intron 6 of 11)",1,35899091,35920237,21147,2,79932,uc001byw.3,4782,ENSG00000142687,KIAA0319L,KIAA0319 like
chr1,36766823,36767281,459,*,MACS_peak_197,70.99,"Exon (uc001cae.4/9967, exon 11 of 12)",1,36771994,36787379,15386,1,79729,uc010oia.1,-4713,ENSG00000214193,SH3D21,SH3 domain containing 21
chr1,36929912,36930699,788,*,MACS_peak_199,186.22,Promoter (<=1kb),1,36921362,36930040,8679,2,64960,uc001cas.2,0,ENSG00000116898,MRPS15,mitochondrial ribosomal protein S15
chr1,38221901,38222320,420,*,MACS_peak_205,52.74,Promoter (<=1kb),1,38179560,38222363,42804,2,284656,uc001cbv.2,43,ENSG00000183317,EPHA10,EPH receptor A10
chr1,38477989,38478481,493,*,MACS_peak_206,72.53,Promoter (<=1kb),1,38478384,38490497,12114,1,51118,uc001ccn.4,0,ENSG00000183520,UTP11,"UTP11, small subunit processome component"
chr1,39325419,39325880,462,*,MACS_peak_208,134.3,Promoter (<=1kb),1,39303869,39325495,21627,2,64121,uc001ccq.3,0,ENSG00000116954,RRAGC,Ras related GTP binding C
chr1,39864099,39864721,623,*,MACS_peak_209,103.55,"Intron (uc001cdc.2/23499, intron 51 of 61)",1,39875176,39882154,6979,1,643314,uc009vvt.1,-10455,ENSG00000127603,KIAA0754,KIAA0754
chr1,40006250,40006697,448,*,MACS_peak_210,88.73,"Intron (uc001cdk.3/728448, intron 7 of 8)",1,39987952,39991357,3406,2,728448,uc001cdj.2,-14893,NA,PPIEL,peptidylprolyl isomerase E like pseudogene
chr1,40522890,40523512,623,*,MACS_peak_211,74.97,"Intron (uc010ojd.1/10487, intron 1 of 2)",1,40506255,40538321,32067,1,10487,uc010oje.2,16635,ENSG00000131236,CAP1,cyclase associated actin cytoskeleton regulatory protein 1
chr1,40562732,40563106,375,*,MACS_peak_212,62.66,Promoter (<=1kb),1,40538382,40563142,24761,2,5538,uc001cfb.2,36,ENSG00000131238,PPT1,palmitoyl-protein thioesterase 1
chr1,41588747,41589229,483,*,MACS_peak_215,60.98,"Intron (uc010ojr.2/22955, intron 2 of 8)",1,41492871,41625605,132735,2,22955,uc010ojr.2,36376,ENSG00000010803,SCMH1,Scm polycomb group protein homolog 1
chr1,41678950,41679335,386,*,MACS_peak_216,62.66,"Intron (uc001cgq.3/22955, intron 1 of 14)",1,41492871,41707815,214945,2,22955,uc001cgq.3,28480,ENSG00000010803,SCMH1,Scm polycomb group protein homolog 1
chr1,41980672,41981145,474,*,MACS_peak_218,117.39,"Intron (uc001cgy.3/59269, intron 3 of 4)",1,41944446,41950344,5899,2,1907,uc001cgx.3,-30328,ENSG00000127129,EDN2,endothelin 2
chr1,42306219,42306823,605,*,MACS_peak_219,51.92,"Intron (uc001cgz.4/59269, intron 1 of 8)",1,41972036,42384496,412461,2,59269,uc001cgz.4,77673,ENSG00000127124,HIVEP3,human immunodeficiency virus type I enhancer binding protein 3
chr1,42421003,42421611,609,*,MACS_peak_220,194.09,"Intron (uc001chb.2/59269, intron 1 of 3)",1,41972036,42384496,412461,2,59269,uc001cha.4,-36507,ENSG00000127124,HIVEP3,human immunodeficiency virus type I enhancer binding protein 3
chr1,42921272,42922038,767,*,MACS_peak_221,131.27,Promoter (<=1kb),1,42896001,42921938,25938,2,84217,uc001chj.3,0,ENSG00000066185,ZMYND12,zinc finger MYND-type containing 12
chr1,43147412,43148028,617,*,MACS_peak_222,77.7,Promoter (<=1kb),1,43148066,43168020,19955,1,4904,uc001chs.3,-38,ENSG00000065978,YBX1,Y-box binding protein 1
chr1,43418754,43419673,920,*,MACS_peak_223,68.38,"Intron (uc001cik.2/6513, intron 1 of 9)",1,43424720,43449029,24310,1,440584,uc001cil.3,-5047,ENSG00000227533,SLC2A1-AS1,SLC2A1 antisense RNA 1
chr1,43602957,43603631,675,*,MACS_peak_224,76.62,"Intron (uc009vwn.1/uc009vwn.1, intron 1 of 2)",1,43613594,43622067,8474,1,440585,uc009vwo.3,-9963,ENSG00000186973,FAM183A,family with sequence similarity 183 member A
chr1,43774164,43774470,307,*,MACS_peak_225,70.61,Promoter (1-2kb),1,43772813,43788781,15969,1,7075,uc010okg.2,1351,ENSG00000066056,TIE1,tyrosine kinase with immunoglobulin like and EGF like domains 1
chr1,43847502,43848091,590,*,MACS_peak_226,50.2,Downstream (1-2kb),1,43849579,43855483,5905,2,112950,uc001cje.2,7392,ENSG00000159479,MED8,mediator complex subunit 8
chr1,44300351,44301113,763,*,MACS_peak_227,52.54,"Intron (uc009vwu.1/6487, intron 5 of 7)",1,44398992,44402912,3921,1,9048,uc001cks.3,-97879,ENSG00000117407,ARTN,artemin
chr1,44412624,44413161,538,*,MACS_peak_228,50.89,Promoter (<=1kb),1,44412478,44433694,21217,1,9670,uc001ckx.3,146,ENSG00000117408,IPO13,importin 13
chr1,44440037,44440731,695,*,MACS_peak_229,76.76,Promoter (<=1kb),1,44440602,44443972,3371,1,533,uc001cld.3,0,ENSG00000117410,ATP6V0B,ATPase H+ transporting V0 subunit b
chr1,44963036,44963527,492,*,MACS_peak_230,87.87,"Intron (uc001clv.1/55182, intron 2 of 14)",1,45011165,45011224,60,1,100847089,uc031pmh.1,-47638,ENSG00000263381,MIR5584,microRNA 5584
chr1,45097383,45097756,374,*,MACS_peak_231,56.41,Promoter (<=1kb),1,45097704,45117395,19692,1,55182,uc010okz.2,0,ENSG00000187147,RNF220,ring finger protein 220
chr1,45125962,45126338,377,*,MACS_peak_232,125.92,Promoter (<=1kb),1,45119909,45125967,6059,2,79639,uc010ola.1,0,ENSG00000126106,TMEM53,transmembrane protein 53
chr1,45272894,45273960,1067,*,MACS_peak_233,176.28,Promoter (<=1kb),1,45271586,45272957,1372,2,343521,uc001cmp.3,0,ENSG00000188396,TCTEX1D4,Tctex1 domain containing 4
chr1,46016298,46017102,805,*,MACS_peak_234,66.45,Promoter (<=1kb),1,46016455,46035723,19269,1,10327,uc001cod.3,0,ENSG00000117448,AKR1A1,aldo-keto reductase family 1 member A1
chr1,46337763,46338118,356,*,MACS_peak_235,56.41,"Intron (uc001cov.3/23139, intron 3 of 28)",1,46330050,46496962,166913,1,23139,uc001coy.1,7713,ENSG00000086015,MAST2,microtubule associated serine/threonine kinase 2
chr1,46502621,46502998,378,*,MACS_peak_236,65.95,Downstream (2-3kb),1,46505812,46527810,21999,2,8503,uc010olv.2,24812,ENSG00000117461,PIK3R3,phosphoinositide-3-kinase regulatory subunit 3
chr1,46622148,46622584,437,*,MACS_peak_237,66.1,"Intron (uc010olw.2/8503, intron 1 of 9)",1,46640749,46651634,10886,1,10103,uc001cpd.3,-18165,ENSG00000117472,TSPAN1,tetraspanin 1
chr1,46654157,46654563,407,*,MACS_peak_238,70.21,3' UTR,1,46655789,46658237,2449,2,55624,uc001cph.1,3674,ENSG00000085998,POMGNT1,"protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-)"
chr1,46687451,46687834,384,*,MACS_peak_239,105.71,Promoter (1-2kb),1,46654353,46685977,31625,2,55624,uc001cpg.3,-1474,ENSG00000085998,POMGNT1,"protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-)"
chr1,48397087,48397529,443,*,MACS_peak_243,58.8,"Intron (uc021ong.1/388630, intron 2 of 6)",1,48226200,48462562,236363,2,388630,uc021ong.1,65033,ENSG00000269113,TRABD2B,TraB domain containing 2B
chr1,49309771,49310210,440,*,MACS_peak_245,58.44,"Intron (uc001cru.2/84871, intron 6 of 13)",1,49193540,49242547,49008,2,79656,uc001crx.4,-67224,ENSG00000162373,BEND5,BEN domain containing 5
chr1,49564518,49564843,326,*,MACS_peak_246,82.77,"Intron (uc001cru.2/84871, intron 4 of 13)",1,49049542,49511472,461931,2,84871,uc010omy.1,-53046,ENSG00000186094,AGBL4,ATP/GTP binding protein like 4
chr1,50289885,50290234,350,*,MACS_peak_247,99.16,"Intron (uc001cru.2/84871, intron 2 of 13)",1,48998527,50489626,1491100,2,84871,uc001cru.2,199392,ENSG00000186094,AGBL4,ATP/GTP binding protein like 4
chr1,50602926,50603335,410,*,MACS_peak_248,62.17,"Intron (uc001cry.3/1996, intron 1 of 6)",1,50575479,50667540,92062,1,1996,uc010omz.2,27447,ENSG00000162374,ELAVL4,ELAV like RNA binding protein 4
chr1,51425783,51426404,622,*,MACS_peak_249,76.58,Promoter (<=1kb),1,50906935,51425936,519002,2,11124,uc001cse.1,0,ENSG00000185104,FAF1,Fas associated factor 1
chr1,51701520,51701883,364,*,MACS_peak_250,56.63,Promoter (<=1kb),1,51701945,51739119,37175,1,26994,uc001csi.4,-62,ENSG00000123091,RNF11,ring finger protein 11
chr1,52049340,52049689,350,*,MACS_peak_253,99.65,"Intron (uc001css.4/114883, intron 1 of 25)",1,52042851,52254891,212041,1,114883,uc001css.4,6489,ENSG00000117859,OSBPL9,oxysterol binding protein like 9
chr1,52058423,52058824,402,*,MACS_peak_254,122.72,"Intron (uc001css.4/114883, intron 1 of 25)",1,52042851,52254891,212041,1,114883,uc001css.4,15572,ENSG00000117859,OSBPL9,oxysterol binding protein like 9
chr1,52064609,52065206,598,*,MACS_peak_255,56.46,"Intron (uc001css.4/114883, intron 2 of 25)",1,52082546,52254891,172346,1,114883,uc001cst.4,-17340,ENSG00000117859,OSBPL9,oxysterol binding protein like 9
chr1,52197768,52198195,428,*,MACS_peak_256,54.86,Promoter (2-3kb),1,52195486,52254891,59406,1,114883,uc001cta.3,2282,ENSG00000117859,OSBPL9,oxysterol binding protein like 9
chr1,52439282,52439717,436,*,MACS_peak_257,67.96,"Intron (uc001cth.3/5865, intron 2 of 4)",1,52373628,52456436,82809,2,5865,uc001cth.3,16719,ENSG00000169213,RAB3B,"RAB3B, member RAS oncogene family"
chr1,52498442,52499104,663,*,MACS_peak_258,57.06,Promoter (<=1kb),1,52497777,52499472,1696,2,112970,uc001ctj.1,368,ENSG00000198841,KTI12,KTI12 chromatin associated homolog
chr1,52539167,52539370,204,*,MACS_peak_259,92.78,"Intron (uc001ctk.3/91408, intron 3 of 5)",1,52521857,52556388,34532,1,91408,uc010onh.2,17310,ENSG00000134717,BTF3L4,basic transcription factor 3 like 4
chr1,52831651,52831902,252,*,MACS_peak_260,102.78,Promoter (<=1kb),1,52816265,52831877,15613,2,200014,uc001ctq.2,0,ENSG00000154222,CC2D1B,coiled-coil and C2 domain containing 1B
chr1,53163481,53164258,778,*,MACS_peak_261,79.23,Promoter (<=1kb),1,53152014,53164038,12025,2,65260,uc001cui.2,0,ENSG00000162377,COA7,cytochrome c oxidase assembly factor 7 (putative)
chr1,53370634,53371048,415,*,MACS_peak_262,65.33,3' UTR,1,53370706,53387258,16553,2,55268,uc010onl.1,16210,ENSG00000121310,ECHDC2,enoyl-CoA hydratase domain containing 2
chr1,53746620,53747236,617,*,MACS_peak_263,51.37,"Intron (uc001cvh.2/7804, intron 3 of 15)",1,53716362,53734270,17909,2,7804,uc001cvm.1,-12350,ENSG00000157193,LRP8,LDL receptor related protein 8
chr1,54303573,54304080,508,*,MACS_peak_264,50.66,Promoter (<=1kb),1,54231134,54304225,73092,2,55706,uc001cvs.3,145,ENSG00000058804,NDC1,NDC1 transmembrane nucleoporin
chr1,54494458,54494981,524,*,MACS_peak_265,93.72,Downstream (2-3kb),1,54472971,54483859,10889,2,388633,uc031pmq.1,-10599,ENSG00000203985,LDLRAD1,low density lipoprotein receptor class A domain containing 1
chr1,54665140,54665715,576,*,MACS_peak_266,56.63,Promoter (<=1kb),1,54638027,54665746,27720,2,606495,uc001cwx.5,31,ENSG00000215883,CYB5RL,cytochrome b5 reductase like
chr1,54752504,54753263,760,*,MACS_peak_267,71.05,"Intron (uc001cxe.4/23648, intron 4 of 17)",1,54665840,54684056,18217,1,51253,uc009vzp.3,86664,ENSG00000116221,MRPL37,mitochondrial ribosomal protein L37
chr1,55043380,55043763,384,*,MACS_peak_268,63.86,"Intron (uc001cxj.2/26027, intron 1 of 14)",1,55013807,55100417,86611,1,26027,uc001cxm.2,29573,ENSG00000162390,ACOT11,acyl-CoA thioesterase 11
chr1,56982497,56982868,372,*,MACS_peak_271,53.81,"Intron (uc001cyj.2/8613, intron 4 of 5)",1,56960419,57045257,84839,2,8613,uc001cyj.2,62389,ENSG00000162407,PLPP3,phospholipid phosphatase 3
chr1,57245631,57246238,608,*,MACS_peak_272,54.45,"Intron (uc001cym.4/199920, intron 4 of 19)",1,57184477,57227686,43210,2,199920,uc001cyl.3,-17945,ENSG00000187889,FYB2,FYN binding protein 2
chr1,59762724,59763183,460,*,MACS_peak_275,65.4,Promoter (<=1kb),1,59762625,60228402,465778,1,55277,uc009wac.3,99,ENSG00000172456,FGGY,FGGY carbohydrate kinase domain containing
chr1,60209024,60209835,812,*,MACS_peak_276,115.1,"Intron (uc001czi.4/55277, intron 14 of 15)",1,60198899,60198968,70,2,100616409,uc021oob.1,-10056,ENSG00000266150,MIR4711,microRNA 4711
chr1,60218270,60218583,314,*,MACS_peak_277,97.68,"Intron (uc001czi.4/55277, intron 14 of 15)",1,60198899,60198968,70,2,100616409,uc021oob.1,-19302,ENSG00000266150,MIR4711,microRNA 4711
chr1,61287873,61288435,563,*,MACS_peak_279,59.61,"Intron (uc001czt.1/uc001czt.1, intron 1 of 5)",1,61542946,61928460,385515,1,4774,uc001czy.3,-254511,ENSG00000162599,NFIA,nuclear factor I A
chr1,61436372,61436753,382,*,MACS_peak_281,66.25,"Exon (uc001czu.3/uc001czu.3, exon 1 of 7)",1,61542946,61928460,385515,1,4774,uc001czy.3,-106193,ENSG00000162599,NFIA,nuclear factor I A
chr1,61542675,61543201,527,*,MACS_peak_282,78.92,Promoter (<=1kb),1,61542946,61928460,385515,1,4774,uc001czy.3,0,ENSG00000162599,NFIA,nuclear factor I A
chr1,61752905,61753825,921,*,MACS_peak_283,75.62,"Intron (uc001czy.3/4774, intron 3 of 10)",1,61869748,61928460,58713,1,4774,uc001czx.3,-115923,ENSG00000162599,NFIA,nuclear factor I A
chr1,61869544,61870359,816,*,MACS_peak_284,80.9,Promoter (<=1kb),1,61869748,61928460,58713,1,4774,uc001czx.3,0,ENSG00000162599,NFIA,nuclear factor I A
chr1,62765325,62766028,704,*,MACS_peak_286,70.1,"Intron (uc001dah.4/163782, intron 1 of 9)",1,62701837,62785083,83247,2,163782,uc001dah.4,19055,ENSG00000132854,KANK4,KN motif and ankyrin repeat domains 4
chr1,62902178,62902806,629,*,MACS_peak_287,64.66,Promoter (<=1kb),1,62902383,62917475,15093,1,7398,uc001dal.2,0,ENSG00000162607,USP1,ubiquitin specific peptidase 1
chr1,63142859,63143183,325,*,MACS_peak_288,102.78,"Intron (uc001dan.4/85440, intron 1 of 48)",1,62920397,63154039,233643,2,85440,uc001dan.4,10856,ENSG00000116641,DOCK7,dedicator of cytokinesis 7
chr1,63261842,63262293,452,*,MACS_peak_290,56.42,"Intron (uc001dat.3/84938, intron 1 of 10)",1,63249777,63330941,81165,1,84938,uc001dau.3,12065,ENSG00000125703,ATG4C,autophagy related 4C cysteine peptidase
chr1,63880235,63880800,566,*,MACS_peak_292,153.34,"Intron (uc021oof.1/29929, intron 10 of 14)",1,63876817,63904233,27417,1,29929,uc010oox.2,3418,ENSG00000088035,ALG6,"ALG6, alpha-1,3-glucosyltransferase"
chr1,63916126,63916679,554,*,MACS_peak_293,60.07,"Intron (uc001dba.2/23421, intron 7 of 8)",1,63876817,63904233,27417,1,29929,uc010oox.2,39309,ENSG00000088035,ALG6,"ALG6, alpha-1,3-glucosyltransferase"
chr1,63988729,63989220,492,*,MACS_peak_294,127.14,Promoter (<=1kb),1,63906441,63988944,82504,2,23421,uc001dba.2,0,ENSG00000142856,ITGB3BP,integrin subunit beta 3 binding protein
chr1,64279215,64279831,617,*,MACS_peak_295,73.07,"Intron (uc001dbi.4/4919, intron 1 of 6)",1,64239690,64647179,407490,1,4919,uc001dbj.3,39525,ENSG00000185483,ROR1,receptor tyrosine kinase like orphan receptor 1
chr1,64470135,64470790,656,*,MACS_peak_296,98.2,"Intron (uc001dbi.4/4919, intron 1 of 6)",1,64669490,64710027,40538,1,148581,uc001dbn.1,-198700,ENSG00000177414,UBE2U,ubiquitin conjugating enzyme E2 U (putative)
chr1,64485421,64485975,555,*,MACS_peak_297,60.02,"Intron (uc001dbi.4/4919, intron 2 of 6)",1,64669490,64710027,40538,1,148581,uc001dbn.1,-183515,ENSG00000177414,UBE2U,ubiquitin conjugating enzyme E2 U (putative)
chr1,64504653,64504959,307,*,MACS_peak_298,87.45,"Intron (uc001dbi.4/4919, intron 2 of 6)",1,64669490,64710027,40538,1,148581,uc001dbn.1,-164531,ENSG00000177414,UBE2U,ubiquitin conjugating enzyme E2 U (putative)
chr1,64505169,64505688,520,*,MACS_peak_299,66.07,"Intron (uc001dbi.4/4919, intron 2 of 6)",1,64669490,64710027,40538,1,148581,uc001dbn.1,-163802,ENSG00000177414,UBE2U,ubiquitin conjugating enzyme E2 U (putative)
chr1,64542904,64543476,573,*,MACS_peak_300,54.62,"Intron (uc001dbi.4/4919, intron 4 of 6)",1,64669490,64710027,40538,1,148581,uc001dbn.1,-126014,ENSG00000177414,UBE2U,ubiquitin conjugating enzyme E2 U (putative)
chr1,64696734,64697223,490,*,MACS_peak_301,51.08,"Intron (uc001dbn.1/148581, intron 6 of 8)",1,64669490,64710027,40538,1,148581,uc001dbn.1,27244,ENSG00000177414,UBE2U,ubiquitin conjugating enzyme E2 U (putative)
chr1,66444998,66445578,581,*,MACS_peak_305,75.59,"Intron (uc001dcn.3/5142, intron 3 of 16)",1,66458390,66840262,381873,1,5142,uc001dcp.3,-12812,ENSG00000184588,PDE4B,phosphodiesterase 4B
chr1,66714422,66715002,581,*,MACS_peak_306,94.32,"Intron (uc001dcn.3/5142, intron 4 of 16)",1,66797793,66840262,42470,1,5142,uc001dcq.3,-82791,ENSG00000184588,PDE4B,phosphodiesterase 4B
chr1,66737411,66738241,831,*,MACS_peak_307,69.04,"Intron (uc001dcn.3/5142, intron 7 of 16)",1,66797793,66840262,42470,1,5142,uc001dcq.3,-59552,ENSG00000184588,PDE4B,phosphodiesterase 4B
chr1,66744275,66745033,759,*,MACS_peak_308,95.2,"Intron (uc001dcn.3/5142, intron 7 of 16)",1,66797793,66840262,42470,1,5142,uc001dcq.3,-52760,ENSG00000184588,PDE4B,phosphodiesterase 4B
chr1,67170668,67171074,407,*,MACS_peak_310,56.1,"Intron (uc001dcr.3/84251, intron 18 of 24)",1,67160377,67210768,50392,1,84251,uc001dcu.3,10291,ENSG00000118473,SGIP1,SH3 domain GRB2 like endophilin interacting protein 1
chr1,67636159,67636886,728,*,MACS_peak_311,51.6,Promoter (1-2kb),1,67635025,67725650,90626,1,149233,uc010opn.2,1134,ENSG00000162594,IL23R,interleukin 23 receptor
chr1,67722880,67723270,391,*,MACS_peak_312,53.81,"Intron (uc009waz.3/149233, intron 10 of 10)",1,67673299,67725650,52352,1,149233,uc001ddt.3,49581,ENSG00000162594,IL23R,interleukin 23 receptor
chr1,68152322,68152893,572,*,MACS_peak_314,53.1,Promoter (1-2kb),1,68150860,68154021,3162,1,1647,uc009wbd.2,1462,ENSG00000116717,GADD45A,growth arrest and DNA damage inducible alpha
chr1,68297397,68298523,1127,*,MACS_peak_315,116.47,Promoter (<=1kb),1,68297971,68668670,370700,1,100289178,uc001deb.2,0,ENSG00000232284,GNG12-AS1,GNG12 antisense RNA 1
chr1,68313070,68313511,442,*,MACS_peak_316,58.31,"Intron (uc001deb.2/100289178, intron 1 of 9)",1,68167149,68299155,132007,2,55970,uc001dea.2,-13915,ENSG00000172380,GNG12,G protein subunit gamma 12
chr1,68573524,68573815,292,*,MACS_peak_317,77.72,"Intron (uc001deb.2/100289178, intron 6 of 9)",1,68511645,68516481,4837,2,9077,uc001ded.3,-57043,ENSG00000162595,DIRAS3,DIRAS family GTPase 3
chr1,68697809,68698414,606,*,MACS_peak_318,128.11,Promoter (<=1kb),1,68564142,68698284,134143,2,79971,uc001dee.3,0,ENSG00000116729,WLS,wntless Wnt ligand secretion mediator
chr1,68962692,68963053,362,*,MACS_peak_319,66.37,Promoter (<=1kb),1,68939835,68962799,22965,2,55635,uc001del.4,0,ENSG00000024526,DEPDC1,DEP domain containing 1
chr1,70137121,70137607,487,*,MACS_peak_321,63.42,"Intron (uc001deo.1/57554, intron 1 of 7)",1,70225858,70589171,363314,1,57554,uc001dep.3,-88251,ENSG00000033122,LRRC7,leucine rich repeat containing 7
chr1,70141277,70141863,587,*,MACS_peak_322,53.89,"Intron (uc001deo.1/57554, intron 1 of 7)",1,70225858,70589171,363314,1,57554,uc001dep.3,-83995,ENSG00000033122,LRRC7,leucine rich repeat containing 7
