HA-MITF-501Mel peaks associated genes,,,,,,,,,,,,,,,,,,
seqnames,start,end,width,strand,V4,V5,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,ENSEMBL,SYMBOL,GENENAME
chr1,8524212,8525369,1158,*,MACS_peak_172,55.56,3' UTR,1,8412464,8483747,71284,2,473,uc001apd.3,-40465,ENSG00000142599,RERE,arginine-glutamic acid dipeptide repeats
chr1,8611048,8612244,1197,*,MACS_peak_173,289,"Intron (uc001ape.3/473, intron 7 of 23)",1,8420172,8585844,165673,2,473,uc010nzx.1,-25204,ENSG00000142599,RERE,arginine-glutamic acid dipeptide repeats
chr1,8612627,8613691,1065,*,MACS_peak_174,473.28,"Intron (uc001ape.3/473, intron 7 of 23)",1,8420172,8585844,165673,2,473,uc010nzx.1,-26783,ENSG00000142599,RERE,arginine-glutamic acid dipeptide repeats
chr1,8739775,8740627,853,*,MACS_peak_175,217.85,"Intron (uc001ape.3/473, intron 2 of 23)",1,8525030,8813897,288868,2,473,uc001aph.1,73270,ENSG00000142599,RERE,arginine-glutamic acid dipeptide repeats
chr1,8937701,8939892,2192,*,MACS_peak_177,88.59,Promoter (<=1kb),1,8938894,8939943,1050,1,100505975,uc021oft.1,0,ENSG00000230679,ENO1-AS1,ENO1 antisense RNA 1
chr1,9097060,9099561,2502,*,MACS_peak_180,51.86,3' UTR,1,9097005,9109319,12315,2,6518,uc010nzy.2,9758,ENSG00000142583,SLC2A5,solute carrier family 2 member 5
chr1,9136154,9136979,826,*,MACS_peak_181,55.11,"Intron (uc021ofv.1/6518, intron 2 of 4)",1,9101427,9129887,28461,2,6518,uc001app.4,-6267,ENSG00000142583,SLC2A5,solute carrier family 2 member 5
chr1,9179565,9181278,1714,*,MACS_peak_182,56.65,"Intron (uc001apq.1/80045, intron 1 of 3)",1,9164476,9189229,24754,2,80045,uc001apq.1,7951,ENSG00000180758,GPR157,G protein-coupled receptor 157
chr1,9187108,9189339,2232,*,MACS_peak_183,80.46,Promoter (<=1kb),1,9164476,9189229,24754,2,80045,uc001apq.1,0,ENSG00000180758,GPR157,G protein-coupled receptor 157
chr1,9222002,9224591,2590,*,MACS_peak_184,80.15,"Intron (uc009vmq.3/uc009vmq.3, intron 1 of 1)",1,9211727,9211836,110,2,407040,uc021ofw.1,-10166,ENSG00000284357,MIR34A,microRNA 34a
chr1,9239843,9241658,1816,*,MACS_peak_185,51.02,"Intron (uc009vmq.3/uc009vmq.3, intron 1 of 1)",1,9211727,9211836,110,2,407040,uc021ofw.1,-28007,ENSG00000284357,MIR34A,microRNA 34a
chr1,9362661,9366884,4224,*,MACS_peak_187,242.44,"Intron (uc010oae.2/80176, intron 1 of 2)",1,9352941,9429590,76650,1,80176,uc010oae.2,9720,ENSG00000171621,SPSB1,splA/ryanodine receptor domain and SOCS box containing 1
chr1,9374927,9377514,2588,*,MACS_peak_188,116.87,"Intron (uc010oae.2/80176, intron 1 of 2)",1,9352941,9429590,76650,1,80176,uc010oae.2,21986,ENSG00000171621,SPSB1,splA/ryanodine receptor domain and SOCS box containing 1
chr1,9381197,9383214,2018,*,MACS_peak_189,55.67,"Intron (uc010oae.2/80176, intron 1 of 2)",1,9352941,9429590,76650,1,80176,uc010oae.2,28256,ENSG00000171621,SPSB1,splA/ryanodine receptor domain and SOCS box containing 1
chr1,9383475,9386809,3335,*,MACS_peak_190,61.24,"Intron (uc010oae.2/80176, intron 1 of 2)",1,9415766,9429590,13825,1,80176,uc001apv.3,-28957,ENSG00000171621,SPSB1,splA/ryanodine receptor domain and SOCS box containing 1
chr1,9497321,9499604,2284,*,MACS_peak_192,70.5,"Exon (uc021ofx.1/uc021ofx.1, exon 1 of 1)",1,9415766,9429590,13825,1,80176,uc001apv.3,81555,ENSG00000171621,SPSB1,splA/ryanodine receptor domain and SOCS box containing 1
chr1,9599150,9600649,1500,*,MACS_peak_195,121.04,Promoter (<=1kb),1,9599528,9642831,43304,1,84275,uc001apw.3,0,ENSG00000171612,SLC25A33,solute carrier family 25 member 33
chr1,9660906,9664156,3251,*,MACS_peak_196,79.05,3' UTR,1,9656917,9674935,18019,1,199953,uc021ofz.1,3989,ENSG00000188807,TMEM201,transmembrane protein 201
chr1,9776515,9779635,3121,*,MACS_peak_197,231.9,5' UTR,1,9770163,9789172,19010,1,5293,uc001aqe.4,6352,ENSG00000171608,PIK3CD,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta"
chr1,9796843,9798705,1863,*,MACS_peak_198,62.3,"Exon (uc001aqh.3/22883, exon 11 of 19)",1,9789079,9793604,4526,2,22883,uc001aqf.3,-3239,ENSG00000171603,CLSTN1,calsyntenin 1
chr1,9952379,9953536,1158,*,MACS_peak_199,52.63,"Intron (uc001aqk.1/56998, intron 1 of 5)",1,9908334,9970316,61983,2,56998,uc001aqk.1,16780,ENSG00000178585,CTNNBIP1,catenin beta interacting protein 1
chr1,9960160,9961193,1034,*,MACS_peak_200,135.25,"Intron (uc001aqk.1/56998, intron 1 of 5)",1,9908334,9970316,61983,2,56998,uc001aqk.1,9123,ENSG00000178585,CTNNBIP1,catenin beta interacting protein 1
chr1,10092414,10093870,1457,*,MACS_peak_201,1027.96,Promoter (<=1kb),1,10093041,10241296,148256,1,10277,uc001aqr.4,0,ENSG00000130939,UBE4B,ubiquitination factor E4B
chr1,10105554,10106987,1434,*,MACS_peak_202,126.56,"Intron (uc001aqr.4/10277, intron 1 of 26)",1,10093041,10241296,148256,1,10277,uc021ogc.1,12513,ENSG00000130939,UBE4B,ubiquitination factor E4B
chr1,10532193,10533133,941,*,MACS_peak_203,141.82,Promoter (<=1kb),1,10520603,10532613,12011,2,1676,uc001arj.3,0,ENSG00000160049,DFFA,DNA fragmentation factor subunit alpha
chr1,10700951,10703363,2413,*,MACS_peak_204,93.76,"Exon (uc001aro.4/54897, exon 19 of 21)",1,10718064,10721455,3392,2,54897,uc001arq.1,18092,ENSG00000130940,CASZ1,castor zinc finger 1
chr1,10712669,10715023,2355,*,MACS_peak_205,52.82,3' UTR,1,10718064,10721455,3392,2,54897,uc001arq.1,6432,ENSG00000130940,CASZ1,castor zinc finger 1
chr1,10720846,10724404,3559,*,MACS_peak_206,70.89,Promoter (<=1kb),1,10718064,10721455,3392,2,54897,uc001arq.1,0,ENSG00000130940,CASZ1,castor zinc finger 1
chr1,11035439,11036488,1050,*,MACS_peak_209,84.45,"Exon (uc010oao.2/148345, exon 2 of 13)",1,11006530,11042094,35565,2,148345,uc010oao.2,5606,ENSG00000175262,C1orf127,chromosome 1 open reading frame 127
chr1,11039237,11040225,989,*,MACS_peak_210,62.63,Promoter (1-2kb),1,11006530,11042094,35565,2,148345,uc010oao.2,1869,ENSG00000175262,C1orf127,chromosome 1 open reading frame 127
chr1,11112752,11115378,2627,*,MACS_peak_211,88.51,3' UTR,1,11114649,11120091,5443,2,6723,uc001arz.1,4713,ENSG00000116649,SRM,spermidine synthase
chr1,11122829,11123803,975,*,MACS_peak_212,88.19,Promoter (2-3kb),1,11114649,11120091,5443,2,6723,uc001arz.1,-2738,ENSG00000116649,SRM,spermidine synthase
chr1,11234128,11235016,889,*,MACS_peak_213,56.47,"Intron (uc001asd.3/2475, intron 28 of 57)",1,11249346,11256038,6693,1,10218,uc001ase.4,-14330,ENSG00000171819,ANGPTL7,angiopoietin like 7
chr1,11246843,11248337,1495,*,MACS_peak_214,155.42,Promoter (1-2kb),1,11249346,11256038,6693,1,10218,uc001ase.4,-1009,ENSG00000171819,ANGPTL7,angiopoietin like 7
chr1,11574346,11577863,3518,*,MACS_peak_219,64.47,"Exon (uc001ash.4/57540, exon 4 of 21)",1,11561047,11586928,25882,1,57540,uc001asi.1,13299,ENSG00000204624,DISP3,dispatched RND transporter family member 3
chr1,11581457,11583785,2329,*,MACS_peak_220,101.98,"Intron (uc001ash.4/57540, intron 10 of 20)",1,11561047,11586928,25882,1,57540,uc001asi.1,20410,ENSG00000204624,DISP3,dispatched RND transporter family member 3
chr1,11707697,11709072,1376,*,MACS_peak_225,185.33,3' UTR,1,11709144,11714401,5258,2,26232,uc009vnb.1,5329,ENSG00000116661,FBXO2,F-box protein 2
chr1,11735853,11738206,2354,*,MACS_peak_226,54.29,"Exon (uc001asp.3/10459, exon 4 of 9)",1,11734537,11741495,6959,2,10459,uc001asp.3,3289,ENSG00000116670,MAD2L2,mitotic arrest deficient 2 like 2
chr1,11795634,11796866,1233,*,MACS_peak_227,756.34,Promoter (<=1kb),1,11796142,11810828,14687,1,57085,uc001ast.3,0,ENSG00000177674,AGTRAP,angiotensin II receptor associated protein
chr1,11806928,11811986,5059,*,MACS_peak_228,122.09,3' UTR,1,11796142,11810828,14687,1,57085,uc001asx.3,10786,ENSG00000177674,AGTRAP,angiotensin II receptor associated protein
chr1,11865103,11866952,1850,*,MACS_peak_229,785.27,Promoter (<=1kb),1,11866153,11876844,10692,1,1185,uc009vne.2,0,ENSG00000011021,CLCN6,chloride voltage-gated channel 6
chr1,11900987,11902951,1965,*,MACS_peak_230,256.18,Promoter (<=1kb),1,11900376,11907674,7299,1,100379251,uc010oba.1,611,NA,NPPA-AS1,NPPA antisense RNA 1
chr1,11986348,11987384,1037,*,MACS_peak_233,50.57,Promoter (<=1kb),1,11979645,11986485,6841,2,90231,uc001atk.3,0,ENSG00000116685,KIAA2013,KIAA2013
chr1,12000310,12001399,1090,*,MACS_peak_234,315.4,"Intron (uc001atm.3/5351, intron 1 of 18)",1,11994724,12035599,40876,1,5351,uc010obb.2,5586,ENSG00000083444,PLOD1,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 1"
chr1,12008895,12009799,905,*,MACS_peak_235,73.08,"Intron (uc001atm.3/5351, intron 2 of 18)",1,11994724,12035599,40876,1,5351,uc010obb.2,14171,ENSG00000083444,PLOD1,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 1"
chr1,12078956,12080139,1184,*,MACS_peak_236,81.98,Promoter (<=1kb),1,12079299,12092106,12808,1,60672,uc001ato.2,0,ENSG00000116691,MIIP,migration and invasion inhibitory protein
chr1,12172109,12172943,835,*,MACS_peak_237,68.95,"Intron (uc001atq.3/943, intron 7 of 14)",1,12185958,12204264,18307,1,943,uc001atr.3,-13015,ENSG00000120949,TNFRSF8,TNF receptor superfamily member 8
chr1,12202452,12204607,2156,*,MACS_peak_238,194.74,3' UTR,1,12185958,12204264,18307,1,943,uc001ats.3,16494,ENSG00000120949,TNFRSF8,TNF receptor superfamily member 8
chr1,12247507,12249767,2261,*,MACS_peak_241,160.23,Promoter (1-2kb),1,12251762,12251839,78,1,100616438,uc021ogi.1,-1995,ENSG00000263676,MIR4632,microRNA 4632
chr1,12254160,12256065,1906,*,MACS_peak_242,139.52,Promoter (2-3kb),1,12251762,12251839,78,1,100616438,uc021ogi.1,2398,ENSG00000263676,MIR4632,microRNA 4632
chr1,12375330,12376032,703,*,MACS_peak_243,74.09,"Intron (uc001atv.3/55187, intron 30 of 69)",1,12371511,12398045,26535,1,55187,uc001aty.1,3819,ENSG00000048707,VPS13D,vacuolar protein sorting 13 homolog D
chr1,12424162,12424850,689,*,MACS_peak_244,141.95,Promoter (2-3kb),1,12427725,12572098,144374,1,55187,uc009vnl.3,-2875,ENSG00000048707,VPS13D,vacuolar protein sorting 13 homolog D
chr1,12510146,12511178,1033,*,MACS_peak_245,270.2,"Intron (uc001atv.3/55187, intron 65 of 69)",1,12469884,12572098,102215,1,55187,uc010obd.2,40262,ENSG00000048707,VPS13D,vacuolar protein sorting 13 homolog D
chr1,12537879,12539299,1421,*,MACS_peak_246,64.1,"Intron (uc001atv.3/55187, intron 67 of 69)",1,12567300,12567451,152,1,677882,uc001atz.1,-28001,ENSG00000266079,SNORA59B,"small nucleolar RNA, H/ACA box 59B"
chr1,12667043,12667824,782,*,MACS_peak_250,89.21,"Intron (uc001aub.3/9249, intron 1 of 5)",1,12627939,12676788,48850,2,9249,uc001aub.3,8964,ENSG00000162496,DHRS3,dehydrogenase/reductase 3
chr1,13829937,13830669,733,*,MACS_peak_253,105.16,"Intron (uc001avb.3/126755, intron 1 of 1)",1,13801445,13840242,38798,2,126755,uc001avb.3,9573,ENSG00000162494,LRRC38,leucine rich repeat containing 38
chr1,13835759,13836583,825,*,MACS_peak_254,72.87,"Intron (uc001avb.3/126755, intron 1 of 1)",1,13801445,13840242,38798,2,126755,uc001avb.3,3659,ENSG00000162494,LRRC38,leucine rich repeat containing 38
chr1,13908121,13909300,1180,*,MACS_peak_256,171.26,Promoter (<=1kb),1,13910252,13944452,34201,1,10630,uc001avc.3,-952,ENSG00000162493,PDPN,podoplanin
chr1,14075216,14076733,1518,*,MACS_peak_258,58.78,Promoter (<=1kb),1,14075856,14107358,31503,1,7799,uc021ogk.1,0,ENSG00000116731,PRDM2,PR/SET domain 2
chr1,14078040,14078763,724,*,MACS_peak_259,58.62,Promoter (2-3kb),1,14075856,14151574,75719,1,7799,uc009vof.3,2184,ENSG00000116731,PRDM2,PR/SET domain 2
chr1,14933395,14934272,878,*,MACS_peak_275,141.98,"Intron (uc009vog.1/23254, intron 1 of 7)",1,14925213,15444544,519332,1,23254,uc001avm.4,8182,ENSG00000189337,KAZN,"kazrin, periplakin interacting protein"
chr1,14962865,14964917,2053,*,MACS_peak_276,114.16,"Intron (uc009vog.1/23254, intron 1 of 7)",1,14925213,15444544,519332,1,23254,uc001avm.4,37652,ENSG00000189337,KAZN,"kazrin, periplakin interacting protein"
chr1,15036031,15037020,990,*,MACS_peak_277,89.81,"Intron (uc009vog.1/23254, intron 1 of 7)",1,14925213,15444544,519332,1,23254,uc001avm.4,110818,ENSG00000189337,KAZN,"kazrin, periplakin interacting protein"
chr1,15105085,15105958,874,*,MACS_peak_278,135.5,"Intron (uc009vog.1/23254, intron 1 of 7)",1,15250625,15394651,144027,1,23254,uc001avo.2,-144667,ENSG00000189337,KAZN,"kazrin, periplakin interacting protein"
chr1,15117534,15120067,2534,*,MACS_peak_279,87.14,"Intron (uc009vog.1/23254, intron 1 of 7)",1,15250625,15394651,144027,1,23254,uc001avo.2,-130558,ENSG00000189337,KAZN,"kazrin, periplakin interacting protein"
chr1,15135237,15135983,747,*,MACS_peak_280,81.48,"Intron (uc009vog.1/23254, intron 1 of 7)",1,15250625,15394651,144027,1,23254,uc001avo.2,-114642,ENSG00000189337,KAZN,"kazrin, periplakin interacting protein"
chr1,15146588,15147483,896,*,MACS_peak_281,154.88,"Intron (uc009vog.1/23254, intron 1 of 7)",1,15250625,15394651,144027,1,23254,uc001avo.2,-103142,ENSG00000189337,KAZN,"kazrin, periplakin interacting protein"
chr1,15256797,15257716,920,*,MACS_peak_282,160.79,Promoter (<=1kb),1,15256296,15394651,138356,1,23254,uc001avp.2,501,ENSG00000189337,KAZN,"kazrin, periplakin interacting protein"
chr1,15265596,15267019,1424,*,MACS_peak_283,74.02,"Intron (uc009vog.1/23254, intron 1 of 7)",1,15272415,15394651,122237,1,23254,uc001avq.2,-5396,ENSG00000189337,KAZN,"kazrin, periplakin interacting protein"
chr1,15288037,15289450,1414,*,MACS_peak_284,78.54,Promoter (<=1kb),1,15287180,15394651,107472,1,23254,uc001avr.2,857,ENSG00000189337,KAZN,"kazrin, periplakin interacting protein"
chr1,15294394,15295914,1521,*,MACS_peak_285,330,"Intron (uc009vog.1/23254, intron 2 of 7)",1,15287180,15394651,107472,1,23254,uc001avr.2,7214,ENSG00000189337,KAZN,"kazrin, periplakin interacting protein"
chr1,15296456,15297424,969,*,MACS_peak_286,148.22,"Intron (uc009vog.1/23254, intron 2 of 7)",1,15287180,15394651,107472,1,23254,uc001avr.2,9276,ENSG00000189337,KAZN,"kazrin, periplakin interacting protein"
chr1,15322386,15323705,1320,*,MACS_peak_287,106.06,"Intron (uc009vog.1/23254, intron 2 of 7)",1,15287180,15394651,107472,1,23254,uc001avr.2,35206,ENSG00000189337,KAZN,"kazrin, periplakin interacting protein"
chr1,15348818,15350415,1598,*,MACS_peak_288,81.32,"Intron (uc009vog.1/23254, intron 2 of 7)",1,15287180,15394651,107472,1,23254,uc001avr.2,61638,ENSG00000189337,KAZN,"kazrin, periplakin interacting protein"
chr1,15382227,15385119,2893,*,MACS_peak_289,50.76,"Exon (uc009vog.1/23254, exon 5 of 8)",1,15427704,15444544,16841,1,23254,uc001avs.4,-42585,ENSG00000189337,KAZN,"kazrin, periplakin interacting protein"
chr1,15432498,15433893,1396,*,MACS_peak_290,145.17,"Intron (uc001avm.4/23254, intron 13 of 14)",1,15427704,15444544,16841,1,23254,uc001avs.4,4794,ENSG00000189337,KAZN,"kazrin, periplakin interacting protein"
chr1,15438119,15439767,1649,*,MACS_peak_291,291.78,"Exon (uc001avm.4/23254, exon 14 of 15)",1,15427704,15444544,16841,1,23254,uc001avs.4,10415,ENSG00000189337,KAZN,"kazrin, periplakin interacting protein"
chr1,15459249,15460168,920,*,MACS_peak_292,56.27,"Intron (uc001avv.4/200197, intron 1 of 4)",1,15438311,15478960,40650,2,200197,uc001avv.4,18792,ENSG00000175147,TMEM51-AS1,TMEM51 antisense RNA 1
chr1,15498286,15499540,1255,*,MACS_peak_293,64.1,"Intron (uc001avw.4/55092, intron 1 of 3)",1,15480229,15546974,66746,1,55092,uc001avy.3,18057,ENSG00000171729,TMEM51,transmembrane protein 51
chr1,15505052,15507341,2290,*,MACS_peak_294,225.84,"Intron (uc001avw.4/55092, intron 1 of 3)",1,15480229,15546974,66746,1,55092,uc001avy.3,24823,ENSG00000171729,TMEM51,transmembrane protein 51
chr1,15514085,15515717,1633,*,MACS_peak_295,66.07,"Intron (uc001avw.4/55092, intron 1 of 3)",1,15480229,15546974,66746,1,55092,uc001avy.3,33856,ENSG00000171729,TMEM51,transmembrane protein 51
chr1,15571060,15571849,790,*,MACS_peak_297,62.56,Promoter (1-2kb),1,15573768,15672019,98252,1,114827,uc001awa.1,-1919,ENSG00000142621,FHAD1,forkhead associated phosphopeptide binding domain 1
chr1,15586591,15588260,1670,*,MACS_peak_298,66.96,"Intron (uc001awa.1/114827, intron 2 of 15)",1,15573768,15724622,150855,1,114827,uc001awb.2,12823,ENSG00000142621,FHAD1,forkhead associated phosphopeptide binding domain 1
chr1,15603124,15604206,1083,*,MACS_peak_299,67.65,"Intron (uc001awa.1/114827, intron 3 of 15)",1,15573768,15724622,150855,1,114827,uc001awb.2,29356,ENSG00000142621,FHAD1,forkhead associated phosphopeptide binding domain 1
chr1,15605799,15606699,901,*,MACS_peak_300,185.34,"Intron (uc001awa.1/114827, intron 3 of 15)",1,15573768,15724622,150855,1,114827,uc001awb.2,32031,ENSG00000142621,FHAD1,forkhead associated phosphopeptide binding domain 1
chr1,15638795,15640027,1233,*,MACS_peak_301,68.41,"Exon (uc001awa.1/114827, exon 7 of 16)",1,15668232,15711054,42823,1,114827,uc001awd.1,-28205,ENSG00000142621,FHAD1,forkhead associated phosphopeptide binding domain 1
chr1,15661010,15662108,1099,*,MACS_peak_302,70.8,"Intron (uc001awa.1/114827, intron 12 of 15)",1,15668232,15711054,42823,1,114827,uc001awd.1,-6124,ENSG00000142621,FHAD1,forkhead associated phosphopeptide binding domain 1
chr1,15688392,15689584,1193,*,MACS_peak_303,88.35,"Exon (uc001awb.2/114827, exon 22 of 31)",1,15684287,15690812,6526,1,114827,uc001awf.3,4105,ENSG00000142621,FHAD1,forkhead associated phosphopeptide binding domain 1
chr1,15703204,15704750,1547,*,MACS_peak_304,185.76,Promoter (2-3kb),1,15707197,15726778,19582,1,114827,uc001awg.3,-2447,ENSG00000142621,FHAD1,forkhead associated phosphopeptide binding domain 1
chr1,15810103,15811055,953,*,MACS_peak_305,160.85,"Intron (uc001awl.3/51032, intron 5 of 7)",1,15802596,15817895,15300,1,51032,uc001awl.3,7507,ENSG00000215704,CELA2B,chymotrypsin like elastase family member 2B
chr1,15846308,15847148,841,*,MACS_peak_306,81.23,"Intron (uc001awm.2/842, intron 1 of 7)",1,15817324,15850940,33617,2,842,uc001awm.2,3792,ENSG00000132906,CASP9,caspase 9
chr1,15852661,15854085,1425,*,MACS_peak_307,827.29,Promoter (<=1kb),1,15853352,15893091,39740,1,23341,uc001awr.1,0,ENSG00000116138,DNAJC16,DnaJ heat shock protein family (Hsp40) member C16
chr1,15956677,15957554,878,*,MACS_peak_310,73.51,Promoter (<=1kb),1,15956820,15987552,30733,1,84301,uc009voj.2,0,ENSG00000197312,DDI2,DNA damage inducible 1 homolog 2
chr1,16044291,16045445,1155,*,MACS_peak_312,58.81,"Exon (uc010obo.2/23207, exon 4 of 20)",1,16062809,16067884,5076,1,284723,uc001axb.1,-17364,ENSG00000162461,SLC25A34,solute carrier family 25 member 34
chr1,16160805,16163033,2229,*,MACS_peak_313,70.56,"Exon (uc001axj.2/729614, exon 2 of 2)",1,16174359,16266950,92592,1,23013,uc001axk.1,-11326,ENSG00000065526,SPEN,spen family transcriptional repressor
chr1,16340970,16343089,2120,*,MACS_peak_314,60.3,Promoter (2-3kb),1,16340523,16345285,4763,2,27129,uc001axo.2,2196,ENSG00000173641,HSPB7,heat shock protein family B (small) member 7
chr1,16521332,16522209,878,*,MACS_peak_318,453.99,Downstream (2-3kb),1,16524599,16533705,9107,2,128272,uc009voo.2,11496,ENSG00000142632,ARHGEF19,Rho guanine nucleotide exchange factor 19
chr1,17122691,17123783,1093,*,MACS_peak_320,125.64,"Intron (uc009voy.1/9696, intron 1 of 8)",1,17081129,17090975,9847,2,11223,uc010ock.3,-31716,NA,MST1L,macrophage stimulating 1 like
chr1,17199059,17200638,1580,*,MACS_peak_321,64.28,"Exon (uc021ohf.2/uc021ohf.2, exon 1 of 2)",1,17185444,17185516,73,2,100500876,uc021ohc.1,-13543,ENSG00000263811,MIR3675,microRNA 3675
chr1,17247173,17250052,2880,*,MACS_peak_322,493.01,Promoter (<=1kb),1,17248445,17299474,51030,1,9696,uc001azt.2,0,ENSG00000058453,CROCC,"ciliary rootlet coiled-coil, rootletin"
chr1,17301483,17306509,5027,*,MACS_peak_323,102.55,Promoter (<=1kb),1,17300999,17307173,6175,2,4237,uc001azw.3,664,ENSG00000117122,MFAP2,microfibril associated protein 2
chr1,17342503,17343443,941,*,MACS_peak_324,69.85,Downstream (1-2kb),1,17312453,17338423,25971,2,23400,uc001bac.2,-4080,ENSG00000159363,ATP13A2,ATPase 13A2
chr1,17406469,17407256,788,*,MACS_peak_326,348.12,"Intron (uc001baf.3/11240, intron 10 of 15)",1,17345225,17380665,35441,2,6390,uc001bae.3,-25804,ENSG00000117118,SDHB,succinate dehydrogenase complex iron sulfur subunit B
chr1,17415455,17417375,1921,*,MACS_peak_327,165.32,"Intron (uc001baf.3/11240, intron 6 of 15)",1,17393256,17445948,52693,2,11240,uc001baf.3,28573,ENSG00000117115,PADI2,peptidyl arginine deiminase 2
chr1,17544899,17546471,1573,*,MACS_peak_331,136.4,"Intron (uc001bah.1/29943, intron 1 of 15)",1,17531621,17572501,40881,1,29943,uc001bah.1,13278,ENSG00000142623,PADI1,peptidyl arginine deiminase 1
chr1,17586493,17587872,1380,*,MACS_peak_332,88.36,"Intron (uc001bai.3/51702, intron 2 of 15)",1,17575593,17610727,35135,1,51702,uc001bai.3,10900,ENSG00000142619,PADI3,peptidyl arginine deiminase 3
chr1,17703455,17705280,1826,*,MACS_peak_335,492.53,"Intron (uc001bak.1/353238, intron 3 of 16)",1,17698741,17728195,29455,1,353238,uc001bak.1,4714,ENSG00000276747,PADI6,peptidyl arginine deiminase 6
chr1,17857512,17859087,1576,*,MACS_peak_336,68.1,"Intron (uc031pli.1/55160, intron 1 of 1)",1,17866330,18016673,150344,1,55160,uc009vpe.1,-7243,ENSG00000074964,ARHGEF10L,Rho guanine nucleotide exchange factor 10 like
chr1,17878103,17879128,1026,*,MACS_peak_337,103.06,"Intron (uc031pli.1/55160, intron 1 of 1)",1,17866330,18024370,158041,1,55160,uc001ban.3,11773,ENSG00000074964,ARHGEF10L,Rho guanine nucleotide exchange factor 10 like
chr1,17885718,17886684,967,*,MACS_peak_338,78.43,"Intron (uc031pli.1/55160, intron 1 of 1)",1,17866330,18024370,158041,1,55160,uc001ban.3,19388,ENSG00000074964,ARHGEF10L,Rho guanine nucleotide exchange factor 10 like
chr1,17999340,18003188,3849,*,MACS_peak_339,290.91,"Intron (uc009vpe.1/55160, intron 25 of 26)",1,18020542,18024370,3829,1,55160,uc001bas.3,-17354,ENSG00000074964,ARHGEF10L,Rho guanine nucleotide exchange factor 10 like
chr1,18018845,18021628,2784,*,MACS_peak_340,63.94,Promoter (<=1kb),1,18020542,18024370,3829,1,55160,uc001bas.3,0,ENSG00000074964,ARHGEF10L,Rho guanine nucleotide exchange factor 10 like
